2025-06-21 03:46:32,397 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=12, epochs=150, lr=0.001, num_workers=4, test_only=False, gpus='0,1,2,3', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-21 03:46:32,414 - INFO - Starting training with 4 GPUs
2025-06-21 17:37:17,698 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=12, epochs=150, lr=0.001, num_workers=4, test_only=False, gpus='0,1,2,3', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-21 17:37:17,719 - INFO - Starting training with 4 GPUs
2025-06-22 10:24:22,222 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=12, epochs=150, lr=0.001, num_workers=4, test_only=False, gpus='0,1,2,3', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-22 10:24:22,253 - INFO - Starting training with 4 GPUs
2025-06-22 18:52:06,603 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=12, epochs=150, lr=0.001, num_workers=4, test_only=False, gpus='0,1,2,3', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-22 18:52:06,625 - INFO - Starting training with 4 GPUs
2025-06-27 15:18:29,664 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=12, epochs=150, lr=0.001, num_workers=4, test_only=False, gpus='0,1,2,3', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-27 15:18:29,686 - INFO - Starting training with 4 GPUs
2025-06-27 15:40:08,456 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=12, epochs=150, lr=0.001, num_workers=4, test_only=False, gpus='0,1,2,3', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-27 15:40:08,456 - INFO - Starting training with 4 GPUs
2025-06-30 17:07:19,787 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=12, epochs=150, lr=0.001, num_workers=1, test_only=False, gpus='0,1,2,3', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-30 17:07:19,806 - INFO - Starting training with 4 GPUs
2025-06-30 17:13:37,766 - INFO - args.exp_name : DrivAerNet_Pressure
2025-06-30 17:13:37,770 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=12, epochs=150, lr=0.001, num_workers=1, test_only=False, gpus='0', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-30 17:13:37,771 - INFO - Starting training with 1 GPUs
2025-06-30 17:13:41,362 - INFO - Total trainable parameters: 1437705
2025-06-30 17:13:41,549 - INFO - Data loaded: 19 training batches, 4 validation batches, 4 test batches
2025-06-30 17:13:41,555 - INFO - Staring training for 150 epochs
2025-06-30 17:14:40,968 - INFO - args.exp_name : DrivAerNet_Pressure
2025-06-30 17:14:40,972 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=8, epochs=150, lr=0.001, num_workers=1, test_only=False, gpus='0', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-30 17:14:40,972 - INFO - Starting training with 1 GPUs
2025-06-30 17:14:44,326 - INFO - Total trainable parameters: 1437705
2025-06-30 17:14:44,546 - INFO - Data loaded: 29 training batches, 6 validation batches, 6 test batches
2025-06-30 17:14:44,549 - INFO - Staring training for 150 epochs
2025-06-30 17:19:42,619 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=8, epochs=150, lr=0.001, num_workers=1, test_only=False, gpus='0,1,2,3', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-30 17:19:42,620 - INFO - Starting training with 4 GPUs
2025-06-30 17:28:11,615 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=8, epochs=150, lr=0.001, num_workers=1, test_only=False, gpus='0', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-30 17:28:11,620 - INFO - Starting training with 1 GPUs
2025-06-30 17:28:15,330 - INFO - Total trainable parameters: 1437705
2025-06-30 17:28:15,518 - INFO - Data loaded: 29 training batches, 6 validation batches, 6 test batches
2025-06-30 17:28:15,523 - INFO - Starting training for 150 epochs
2025-06-30 17:29:24,019 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=6, epochs=150, lr=0.001, num_workers=1, test_only=False, gpus='0', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-30 17:29:24,021 - INFO - Starting training with 1 GPUs
2025-06-30 17:29:28,186 - INFO - Total trainable parameters: 1437705
2025-06-30 17:29:28,356 - INFO - Data loaded: 39 training batches, 8 validation batches, 9 test batches
2025-06-30 17:29:28,357 - INFO - Starting training for 150 epochs
2025-06-30 17:30:25,234 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=12, epochs=150, lr=0.001, num_workers=1, test_only=False, gpus='0', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-30 17:30:25,238 - INFO - Starting training with 1 GPUs
2025-06-30 17:30:29,273 - INFO - Total trainable parameters: 1437705
2025-06-30 17:30:29,482 - INFO - Data loaded: 19 training batches, 4 validation batches, 4 test batches
2025-06-30 17:30:29,484 - INFO - Starting training for 150 epochs
2025-06-30 17:31:49,599 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=4, epochs=150, lr=0.001, num_workers=1, test_only=False, gpus='0', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-30 17:31:49,604 - INFO - Starting training with 1 GPUs
2025-06-30 17:31:53,666 - INFO - Total trainable parameters: 1437705
2025-06-30 17:31:53,846 - INFO - Data loaded: 59 training batches, 12 validation batches, 13 test batches
2025-06-30 17:31:53,848 - INFO - Starting training for 150 epochs
2025-06-30 17:34:15,126 - INFO - Arguments: Namespace(exp_name='DrivAerNet_Pressure', seed=1, dataset_path='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Data_Pressure/PressureVTK/N_S_WWS_WM', subset_dir='/work/mae-zhangbj/ML_Turbulent/DrivAerNet/train_val_test_splits', cache_dir='/work/mae-zhangbj/ML_Turbulent/Data_Pressure_Field/Cache_data', num_points=10000, batch_size=2, epochs=150, lr=0.001, num_workers=1, test_only=False, gpus='0', dropout=0.4, emb_dims=1024, k=40, output_channels=1)
2025-06-30 17:34:15,130 - INFO - Starting training with 1 GPUs
2025-06-30 17:34:18,520 - INFO - Total trainable parameters: 1437705
2025-06-30 17:34:18,695 - INFO - Data loaded: 119 training batches, 24 validation batches, 27 test batches
2025-06-30 17:34:18,696 - INFO - Starting training for 150 epochs
2025-06-30 17:35:40,214 - INFO - Epoch 1/150 - Train Loss: 0.543953, Val Loss: 3.795130
2025-06-30 17:35:40,256 - INFO - New best model saved with Val Loss: 3.795130
2025-06-30 17:36:58,426 - INFO - Epoch 2/150 - Train Loss: 0.345594, Val Loss: 0.471570
2025-06-30 17:36:58,448 - INFO - New best model saved with Val Loss: 0.471570
2025-06-30 17:38:17,067 - INFO - Epoch 3/150 - Train Loss: 0.283871, Val Loss: 0.363579
2025-06-30 17:38:17,089 - INFO - New best model saved with Val Loss: 0.363579
2025-06-30 17:39:35,077 - INFO - Epoch 4/150 - Train Loss: 0.249932, Val Loss: 0.575976
2025-06-30 17:40:53,593 - INFO - Epoch 5/150 - Train Loss: 0.228832, Val Loss: 0.499856
2025-06-30 17:42:12,157 - INFO - Epoch 6/150 - Train Loss: 0.210904, Val Loss: 0.336948
2025-06-30 17:42:12,181 - INFO - New best model saved with Val Loss: 0.336948
2025-06-30 17:43:30,586 - INFO - Epoch 7/150 - Train Loss: 0.202382, Val Loss: 0.829431
2025-06-30 17:44:48,705 - INFO - Epoch 8/150 - Train Loss: 0.190956, Val Loss: 0.525066
2025-06-30 17:46:07,133 - INFO - Epoch 9/150 - Train Loss: 0.187145, Val Loss: 0.586910
2025-06-30 17:47:25,599 - INFO - Epoch 10/150 - Train Loss: 0.176726, Val Loss: 0.259141
2025-06-30 17:47:25,623 - INFO - New best model saved with Val Loss: 0.259141
2025-06-30 17:48:44,713 - INFO - Epoch 11/150 - Train Loss: 0.172931, Val Loss: 0.323481
2025-06-30 17:50:02,720 - INFO - Epoch 12/150 - Train Loss: 0.167064, Val Loss: 0.393280
2025-06-30 17:51:20,899 - INFO - Epoch 13/150 - Train Loss: 0.164235, Val Loss: 0.393084
2025-06-30 17:52:39,390 - INFO - Epoch 14/150 - Train Loss: 0.160399, Val Loss: 0.340721
2025-06-30 17:53:57,415 - INFO - Epoch 15/150 - Train Loss: 0.156110, Val Loss: 0.707064
2025-06-30 17:55:16,404 - INFO - Epoch 16/150 - Train Loss: 0.154956, Val Loss: 0.316564
2025-06-30 17:56:34,461 - INFO - Epoch 17/150 - Train Loss: 0.150797, Val Loss: 0.363528
2025-06-30 17:57:52,661 - INFO - Epoch 18/150 - Train Loss: 0.150398, Val Loss: 0.306866
2025-06-30 17:59:10,752 - INFO - Epoch 19/150 - Train Loss: 0.146320, Val Loss: 0.307843
2025-06-30 18:00:29,293 - INFO - Epoch 20/150 - Train Loss: 0.145809, Val Loss: 0.330650
2025-06-30 18:01:48,087 - INFO - Epoch 21/150 - Train Loss: 0.142851, Val Loss: 0.391678
2025-06-30 18:03:06,598 - INFO - Epoch 22/150 - Train Loss: 0.126787, Val Loss: 0.337572
2025-06-30 18:04:24,680 - INFO - Epoch 23/150 - Train Loss: 0.123620, Val Loss: 0.355335
2025-06-30 18:05:43,271 - INFO - Epoch 24/150 - Train Loss: 0.122585, Val Loss: 0.340422
2025-06-30 18:07:01,807 - INFO - Epoch 25/150 - Train Loss: 0.122330, Val Loss: 0.406491
2025-06-30 18:08:20,612 - INFO - Epoch 26/150 - Train Loss: 0.121033, Val Loss: 0.286314
2025-06-30 18:09:39,540 - INFO - Epoch 27/150 - Train Loss: 0.120651, Val Loss: 0.318359
2025-06-30 18:10:57,940 - INFO - Epoch 28/150 - Train Loss: 0.120304, Val Loss: 0.382439
2025-06-30 18:12:16,828 - INFO - Epoch 29/150 - Train Loss: 0.119962, Val Loss: 0.345679
2025-06-30 18:13:34,937 - INFO - Epoch 30/150 - Train Loss: 0.119027, Val Loss: 0.341966
2025-06-30 18:14:54,179 - INFO - Epoch 31/150 - Train Loss: 0.118959, Val Loss: 0.391687
2025-06-30 18:16:12,220 - INFO - Epoch 32/150 - Train Loss: 0.118611, Val Loss: 0.313077
2025-06-30 18:17:30,399 - INFO - Epoch 33/150 - Train Loss: 0.116480, Val Loss: 0.330458
2025-06-30 18:18:48,731 - INFO - Epoch 34/150 - Train Loss: 0.115712, Val Loss: 0.326009
2025-06-30 18:20:07,247 - INFO - Epoch 35/150 - Train Loss: 0.115393, Val Loss: 0.306546
2025-06-30 18:21:25,353 - INFO - Epoch 36/150 - Train Loss: 0.115552, Val Loss: 0.340466
2025-06-30 18:22:43,445 - INFO - Epoch 37/150 - Train Loss: 0.115543, Val Loss: 0.373273
2025-06-30 18:24:02,142 - INFO - Epoch 38/150 - Train Loss: 0.115922, Val Loss: 0.309788
2025-06-30 18:25:20,565 - INFO - Epoch 39/150 - Train Loss: 0.115653, Val Loss: 0.271992
2025-06-30 18:26:38,822 - INFO - Epoch 40/150 - Train Loss: 0.115121, Val Loss: 0.348497
2025-06-30 18:27:57,409 - INFO - Epoch 41/150 - Train Loss: 0.115150, Val Loss: 0.297418
2025-06-30 18:29:16,009 - INFO - Epoch 42/150 - Train Loss: 0.115160, Val Loss: 0.383143
2025-06-30 18:30:34,695 - INFO - Epoch 43/150 - Train Loss: 0.115192, Val Loss: 0.440613
2025-06-30 18:31:52,736 - INFO - Epoch 44/150 - Train Loss: 0.115003, Val Loss: 0.345850
2025-06-30 18:33:10,812 - INFO - Epoch 45/150 - Train Loss: 0.114872, Val Loss: 0.311430
2025-06-30 18:34:29,297 - INFO - Epoch 46/150 - Train Loss: 0.115326, Val Loss: 0.343319
2025-06-30 18:35:47,349 - INFO - Epoch 47/150 - Train Loss: 0.114860, Val Loss: 0.344899
2025-06-30 18:37:05,784 - INFO - Epoch 48/150 - Train Loss: 0.114866, Val Loss: 0.284896
2025-06-30 18:38:24,378 - INFO - Epoch 49/150 - Train Loss: 0.114544, Val Loss: 0.408499
2025-06-30 18:39:42,857 - INFO - Epoch 50/150 - Train Loss: 0.114724, Val Loss: 0.305857
2025-06-30 18:41:01,036 - INFO - Epoch 51/150 - Train Loss: 0.114458, Val Loss: 0.299605
2025-06-30 18:42:19,095 - INFO - Epoch 52/150 - Train Loss: 0.114251, Val Loss: 0.326662
2025-06-30 18:43:37,329 - INFO - Epoch 53/150 - Train Loss: 0.114300, Val Loss: 0.370366
2025-06-30 18:44:55,705 - INFO - Epoch 54/150 - Train Loss: 0.114824, Val Loss: 0.342930
2025-06-30 18:46:13,775 - INFO - Epoch 55/150 - Train Loss: 0.114706, Val Loss: 0.275388
2025-06-30 18:47:32,359 - INFO - Epoch 56/150 - Train Loss: 0.114282, Val Loss: 0.363105
2025-06-30 18:48:50,444 - INFO - Epoch 57/150 - Train Loss: 0.114380, Val Loss: 0.325565
2025-06-30 18:50:08,946 - INFO - Epoch 58/150 - Train Loss: 0.114792, Val Loss: 0.318675
2025-06-30 18:51:27,051 - INFO - Epoch 59/150 - Train Loss: 0.114929, Val Loss: 0.321709
2025-06-30 18:52:45,485 - INFO - Epoch 60/150 - Train Loss: 0.114439, Val Loss: 0.348318
2025-06-30 18:54:03,750 - INFO - Epoch 61/150 - Train Loss: 0.114826, Val Loss: 0.310537
2025-06-30 18:55:21,838 - INFO - Epoch 62/150 - Train Loss: 0.114831, Val Loss: 0.356949
2025-06-30 18:56:40,599 - INFO - Epoch 63/150 - Train Loss: 0.114710, Val Loss: 0.333346
2025-06-30 18:57:59,056 - INFO - Epoch 64/150 - Train Loss: 0.114549, Val Loss: 0.330581
2025-06-30 18:59:17,922 - INFO - Epoch 65/150 - Train Loss: 0.114451, Val Loss: 0.324694
2025-06-30 19:00:36,019 - INFO - Epoch 66/150 - Train Loss: 0.115174, Val Loss: 0.367802
2025-06-30 19:01:54,565 - INFO - Epoch 67/150 - Train Loss: 0.114704, Val Loss: 0.354602
2025-06-30 19:03:13,049 - INFO - Epoch 68/150 - Train Loss: 0.114460, Val Loss: 0.328084
2025-06-30 19:04:31,403 - INFO - Epoch 69/150 - Train Loss: 0.114756, Val Loss: 0.350261
2025-06-30 19:05:49,814 - INFO - Epoch 70/150 - Train Loss: 0.114805, Val Loss: 0.289372
2025-06-30 19:07:08,121 - INFO - Epoch 71/150 - Train Loss: 0.114418, Val Loss: 0.335876
2025-06-30 19:08:26,105 - INFO - Epoch 72/150 - Train Loss: 0.114405, Val Loss: 0.366036
2025-06-30 19:09:44,686 - INFO - Epoch 73/150 - Train Loss: 0.114774, Val Loss: 0.408839
2025-06-30 19:11:02,928 - INFO - Epoch 74/150 - Train Loss: 0.114673, Val Loss: 0.384515
2025-06-30 19:12:21,068 - INFO - Epoch 75/150 - Train Loss: 0.114742, Val Loss: 0.352974
2025-06-30 19:13:39,248 - INFO - Epoch 76/150 - Train Loss: 0.114750, Val Loss: 0.387338
2025-06-30 19:14:57,218 - INFO - Epoch 77/150 - Train Loss: 0.114278, Val Loss: 0.332115
2025-06-30 19:16:15,711 - INFO - Epoch 78/150 - Train Loss: 0.114510, Val Loss: 0.340954
2025-06-30 19:17:34,246 - INFO - Epoch 79/150 - Train Loss: 0.114450, Val Loss: 0.316302
2025-06-30 19:18:52,731 - INFO - Epoch 80/150 - Train Loss: 0.114543, Val Loss: 0.373504
2025-06-30 19:20:11,238 - INFO - Epoch 81/150 - Train Loss: 0.114642, Val Loss: 0.370884
2025-06-30 19:21:29,417 - INFO - Epoch 82/150 - Train Loss: 0.114434, Val Loss: 0.380505
2025-06-30 19:22:47,661 - INFO - Epoch 83/150 - Train Loss: 0.114927, Val Loss: 0.336587
2025-06-30 19:24:06,259 - INFO - Epoch 84/150 - Train Loss: 0.114839, Val Loss: 0.328367
2025-06-30 19:25:24,784 - INFO - Epoch 85/150 - Train Loss: 0.115007, Val Loss: 0.309279
2025-06-30 19:26:43,212 - INFO - Epoch 86/150 - Train Loss: 0.114242, Val Loss: 0.370538
2025-06-30 19:28:01,307 - INFO - Epoch 87/150 - Train Loss: 0.114734, Val Loss: 0.337762
2025-06-30 19:29:20,241 - INFO - Epoch 88/150 - Train Loss: 0.114626, Val Loss: 0.289764
2025-06-30 19:30:38,791 - INFO - Epoch 89/150 - Train Loss: 0.115115, Val Loss: 0.318990
2025-06-30 19:31:56,976 - INFO - Epoch 90/150 - Train Loss: 0.115102, Val Loss: 0.354954
2025-06-30 19:33:15,189 - INFO - Epoch 91/150 - Train Loss: 0.114749, Val Loss: 0.294247
2025-06-30 19:34:33,552 - INFO - Epoch 92/150 - Train Loss: 0.114562, Val Loss: 0.314539
2025-06-30 19:35:51,758 - INFO - Epoch 93/150 - Train Loss: 0.114822, Val Loss: 0.366573
2025-06-30 19:37:09,698 - INFO - Epoch 94/150 - Train Loss: 0.114437, Val Loss: 0.375101
2025-06-30 19:38:27,696 - INFO - Epoch 95/150 - Train Loss: 0.114689, Val Loss: 0.323761
2025-06-30 19:39:46,038 - INFO - Epoch 96/150 - Train Loss: 0.114327, Val Loss: 0.318239
2025-06-30 19:41:04,438 - INFO - Epoch 97/150 - Train Loss: 0.114366, Val Loss: 0.392243
2025-06-30 19:42:23,381 - INFO - Epoch 98/150 - Train Loss: 0.114906, Val Loss: 0.358733
2025-06-30 19:43:41,772 - INFO - Epoch 99/150 - Train Loss: 0.114610, Val Loss: 0.331567
2025-06-30 19:44:59,795 - INFO - Epoch 100/150 - Train Loss: 0.114578, Val Loss: 0.310740
